날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-16,8534,8603,8381,8400,953280,091170,KODEX 은행
2024-12-17,8356,8430,8217,8257,437879,091170,KODEX 은행
2024-12-18,8272,8489,8272,8484,351581,091170,KODEX 은행
2024-12-19,8247,8381,8237,8321,412269,091170,KODEX 은행
2024-12-20,8272,8306,8153,8207,355232,091170,KODEX 은행
2024-12-23,8207,8371,8202,8351,369998,091170,KODEX 은행
2024-12-24,8351,8371,8287,8341,176209,091170,KODEX 은행
2024-12-26,8361,8361,8227,8262,207273,091170,KODEX 은행
2024-12-27,8187,8222,8133,8192,426959,091170,KODEX 은행
2024-12-30,8187,8267,8073,8073,207868,091170,KODEX 은행
2025-01-02,8078,8207,8053,8073,338182,091170,KODEX 은행
2025-01-03,8098,8222,8093,8108,382814,091170,KODEX 은행
2025-01-06,8128,8212,8083,8202,408127,091170,KODEX 은행
2025-01-07,8232,8292,8197,8212,245747,091170,KODEX 은행
2025-01-08,8177,8292,8167,8222,280703,091170,KODEX 은행
2025-01-09,8187,8331,8182,8292,319396,091170,KODEX 은행
2025-01-10,8247,8366,8217,8336,294716,091170,KODEX 은행
2025-01-13,8306,8441,8301,8366,301728,091170,KODEX 은행
2025-01-14,8411,8411,8297,8356,264067,091170,KODEX 은행
2025-01-15,8366,8510,8356,8426,429421,091170,KODEX 은행
2025-01-16,8515,8515,8411,8436,307753,091170,KODEX 은행
2025-01-17,8436,8490,8301,8336,303384,091170,KODEX 은행
2025-01-20,8331,8426,8321,8371,249452,091170,KODEX 은행
2025-01-21,8401,8465,8351,8431,253231,091170,KODEX 은행
2025-01-22,8495,8535,8450,8500,342138,091170,KODEX 은행
2025-01-23,8540,8619,8480,8490,428289,091170,KODEX 은행
2025-01-24,8505,8505,8440,8490,254142,091170,KODEX 은행
2025-01-31,8610,8694,8575,8670,804243,091170,KODEX 은행
2025-02-03,8555,8625,8425,8495,314060,091170,KODEX 은행
2025-02-04,8560,8675,8540,8650,391904,091170,KODEX 은행
2025-02-05,8759,8834,8680,8714,897881,091170,KODEX 은행
2025-02-06,8704,8704,8500,8560,731529,091170,KODEX 은행
2025-02-07,8560,8600,8500,8530,425738,091170,KODEX 은행
2025-02-10,8540,8650,8535,8535,559263,091170,KODEX 은행
2025-02-11,8565,8610,8475,8535,372635,091170,KODEX 은행
2025-02-12,8535,8615,8515,8525,826906,091170,KODEX 은행
2025-02-13,8530,8560,8465,8490,568798,091170,KODEX 은행
2025-02-14,8460,8525,8410,8505,452321,091170,KODEX 은행
2025-02-17,8495,8555,8430,8545,440598,091170,KODEX 은행
2025-02-18,8545,8620,8530,8610,458776,091170,KODEX 은행
2025-02-19,8610,8724,8590,8655,527621,091170,KODEX 은행
2025-02-20,8650,8665,8610,8640,362997,091170,KODEX 은행
2025-02-21,8650,8719,8640,8645,279082,091170,KODEX 은행
2025-02-24,8640,8650,8570,8630,227781,091170,KODEX 은행
2025-02-25,8595,8640,8580,8600,190652,091170,KODEX 은행
2025-02-26,8580,8704,8570,8685,304249,091170,KODEX 은행
2025-02-27,8770,8770,8650,8745,486486,091170,KODEX 은행
2025-02-28,8695,8695,8500,8510,432264,091170,KODEX 은행
2025-03-04,8500,8590,8400,8415,451757,091170,KODEX 은행
2025-03-05,8470,8495,8235,8260,428511,091170,KODEX 은행
2025-03-06,8280,8420,8280,8420,363116,091170,KODEX 은행
2025-03-07,8380,8410,8295,8305,435975,091170,KODEX 은행
2025-03-10,8275,8390,8225,8355,285480,091170,KODEX 은행
2025-03-11,8255,8330,8230,8280,262558,091170,KODEX 은행
2025-03-12,8295,8370,8275,8365,779041,091170,KODEX 은행
2025-03-13,8390,8500,8360,8415,1057635,091170,KODEX 은행
2025-03-14,8385,8480,8330,8405,529113,091170,KODEX 은행
2025-03-17,8415,8530,8415,8530,359412,091170,KODEX 은행
